지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,서울,2010-06-23 3:00,18.1,0,,,1.4,0,50,0,75,0,15.5,13.5,997.7,0,1007.6,0,,9,,,,0,0,,,1300,0,,16.4,0,19.6,21.6,23.1,23.8
108,서울,2010-06-23 4:00,17.5,0,,,0.9,0,20,0,79,0,15.8,13.8,998,0,1008,0,,9,,,,0,0,,,1000,,,16,0,19.2,21.3,22.8,23.6
108,서울,2010-06-23 5:00,16.9,0,,,0.9,0,50,0,82,0,15.8,13.8,998.4,0,1008.4,0,,9,,,,0,0,,,1000,,,15.5,0,18.9,21,22.5,23.4
108,서울,2010-06-23 6:00,17.1,0,,,1.1,0,50,0,81,0,15.8,13.8,998.6,0,1008.6,0,0,0,0.06,,,0,0,,,1000,,,16,0,18.7,20.7,22.2,23.3
108,서울,2010-06-23 7:00,18.5,0,,,2.3,0,70,0,71,0,15.1,13.1,998.9,0,1008.8,0,1,0,0.54,,,0,0,,,1200,,,17.7,0,18.9,20.6,22.1,23.1
108,서울,2010-06-23 8:00,20.7,0,,,3,0,70,0,62,0,15.1,13.1,999.1,0,1009,0,1,0,1.19,,,0,0,,,1100,,,21.9,0,19.7,20.8,21.9,23
108,서울,2010-06-23 9:00,22.4,0,,,2,0,50,0,51,0,13.7,11.7,999.2,0,1009,0,1,0,1.88,,,0,0,,,1300,0,,21.2,0,20.8,21.1,21.9,22.8
108,서울,2010-06-23 10:00,24.1,0,,,1.8,0,70,0,47,0,14,12,998.9,0,1008.6,0,1,0,2.49,,,0,0,,,1500,,,21.9,0,21.9,21.7,22.1,22.7
108,서울,2010-06-23 11:00,24.7,0,,,1.7,0,70,0,38,0,11.8,9.4,998.7,0,1008.3,0,1,0,3.01,,,0,0,,,1400,,,32.7,0,25.1,22,22.2,22.7
108,서울,2010-06-23 12:00,26,0,,,2.6,0,250,0,36,0,12,9.7,998.2,0,1007.9,0,1,0,3.29,,,0,0,,,1400,,,41.9,0,28.7,22.8,22.8,22.7
108,서울,2010-06-23 13:00,27.1,0,,,1.1,0,320,0,34,0,12.1,9.8,997.5,0,1007.1,0,1,0,3.39,,,0,0,,,1400,,,46,0,32,25.2,23.7,22.9
108,서울,2010-06-23 14:00,27.2,0,,,3.3,0,230,0,36,0,12.9,10.8,997.1,0,1006.7,0,1,0,3.21,,,0,0,,,1400,,,46,0,34.2,27.8,24.8,23.2
108,서울,2010-06-23 15:00,27.9,0,,,2.1,0,230,0,35,0,13.1,11,996.8,0,1006.4,0,1,0,2.95,,,1,1,Sc,15,1400,0,,45.9,0,35.3,29.4,26,23.6
108,서울,2010-06-23 16:00,28.5,0,,,2.4,0,290,0,35,0,13.6,11.5,996.6,0,1006.1,0,1,0,2.42,,,1,1,Sc,15,1400,,,42.6,0,35.3,30.3,26.8,24
108,서울,2010-06-23 17:00,28.1,0,,,3.1,0,320,0,33,0,12.5,10.3,996.4,0,1006,0,1,0,1.84,,,1,1,Sc,15,1600,,,38.6,0,34.7,30.6,27.4,24.5
108,서울,2010-06-23 18:00,28,0,,,3,0,290,0,32,0,12,9.7,996.3,0,1005.9,0,1,0,1.2,,,0,0,,,1700,,,33.4,0,33.4,30.3,27.6,24.8
108,서울,2010-06-23 19:00,26.7,0,,,3.4,0,270,0,40,0,13.9,11.9,997,0,1006.6,0,1,0,0.55,,,,,,,,,,28.3,0,30.7,29.3,27.6,25.1
108,서울,2010-06-23 20:00,24.7,0,,,3.3,0,290,0,52,0,16.1,14.1,997.2,0,1006.8,0,0.3,0,0.11,,,,,,,,,,25.2,0,28.4,28.1,27.3,25.4
108,서울,2010-06-23 21:00,23.5,0,,,3.2,0,290,0,56,0,16.2,14.2,998,0,1007.7,0,,9,,,,0,0,,,1500,0,,23.4,0,26.5,27,26.9,25.5
108,서울,2010-06-23 22:00,22.5,0,,,2.2,0,290,0,61,0,16.5,14.5,998.7,0,1008.5,0,,9,,,,,,,,,,,22,0,25,26,26.5,25.4
108,서울,2010-06-23 23:00,21.9,0,,,2.7,0,290,0,62,0,16.2,14.2,999,0,1008.8,0,,9,,,,,,,,,,,21,0,24.1,25.2,26,25.4
108,서울,2010-06-24 0:00,21.3,0,,,2.4,0,290,0,63,0,15.9,13.9,999.4,0,1009.2,0,,9,,,,0,0,,,1500,,,20.1,0,23.3,24.6,25.5,25.2
108,서울,2010-06-24 1:00,20.9,0,,,1.4,0,290,0,63,0,15.5,13.5,999.5,0,1009.4,0,,9,,,,,,,,,,,19.4,0,22.5,24,25,25
108,서울,2010-06-24 2:00,20.4,0,,,1.3,0,320,0,64,0,15.3,13.3,999.1,0,1009,0,,9,,,,,,,,,,,18.7,0,21.9,23.6,24.7,24.9
108,서울,2010-06-24 3:00,19.5,0,,,0.7,0,50,0,69,0,15.6,13.6,999.1,0,1008.9,0,,9,,,,0,0,,,1500,0,,17.9,0,21.3,23.1,24.3,24.7
108,서울,2010-06-24 4:00,19.2,0,,,1,0,70,0,67,0,14.9,12.9,999.5,0,1009.4,0,,9,,,,0,0,,,1500,,,17.4,0,20.8,22.7,24,24.5
108,서울,2010-06-24 5:00,18.7,0,,,1.5,0,70,0,70,0,15.1,13.1,999.5,0,1009.4,0,,9,,,,0,0,,,1500,,,17,0,20.4,22.3,23.7,24.3
108,서울,2010-06-24 6:00,18.8,0,,,1.9,0,70,0,68,0,14.7,12.7,999.6,0,1009.5,0,0,0,0.06,,,0,0,,,1500,,,17.3,0,20.1,21.9,23.4,24.1
108,서울,2010-06-24 7:00,19.8,0,,,1.3,0,50,0,63,0,14.5,12.5,1000,0,1009.9,0,1,0,0.48,,,0,0,,,1200,,,19,0,20.2,21.8,23.2,23.9
108,서울,2010-06-24 8:00,22.2,0,,,1.6,0,70,0,59,0,15.7,13.7,1000.3,0,1010.1,0,1,0,1.09,,,0,0,,,1000,,,23.2,0,21,21.9,23,23.8
108,서울,2010-06-24 9:00,24,0,,,1.5,0,140,0,56,0,16.6,14.6,1000.4,0,1010.1,0,1,0,1.68,,,0,0,,,1100,0,,24.2,0,22.4,22.4,23,23.7
108,서울,2010-06-24 10:00,25.1,0,,,1.3,0,230,0,51,0,16.2,14.2,1000.2,0,1009.9,0,1,0,2.24,,,0,0,,,1100,,,26.2,0,23.7,22.9,23.1,23.5
108,서울,2010-06-24 11:00,26.5,0,,,1.7,0,270,0,48,0,16.5,14.5,999.9,0,1009.6,0,1,0,2.69,,,0,0,,,800,,40,35.1,0,26.6,23.5,23.3,23.5
108,서울,2010-06-24 12:00,26.9,0,,,0.7,0,140,0,43,0,15.2,13.2,999.3,0,1008.9,0,0.6,0,2.01,,,2,2,Sc,12,800,,40,37.7,0,28.4,24.3,23.8,23.5
108,서울,2010-06-24 13:00,28.2,0,,,1.9,0,50,0,33,0,12.5,10.3,998.7,0,1008.3,0,0.8,0,2.5,,,2,2,Sc,12,800,,40,41.7,0,30.6,26,24.5,23.7
108,서울,2010-06-24 14:00,29.1,0,,,1.2,0,180,0,31,0,12.4,10.2,998.2,0,1007.7,0,1,0,3.02,,,0,0,,,1100,,40,45.8,0,33.4,27.9,25.3,23.9
108,서울,2010-06-24 15:00,29.9,0,,,1,0,50,0,32,0,13.5,11.4,997.9,0,1007.4,0,1,0,2.51,,,0,0,,,1300,0,,43.9,0,34.8,29.5,26.3,24.2
108,서울,2010-06-24 16:00,30.3,0,,,2.2,0,270,0,38,0,16.3,14.3,997.6,0,1007.1,0,1,0,2.09,,,0,0,,,1200,,,41.7,0,35.2,30.5,27.1,24.6
108,서울,2010-06-24 17:00,28.9,0,,,3.9,0,270,0,45,0,17.8,15.7,997.7,0,1007.2,0,1,0,1.46,,,0,0,,,1100,,,37.3,0,34.3,30.7,27.6,24.9
108,서울,2010-06-24 18:00,27.9,0,,,3.2,0,290,0,50,0,18.8,16.5,997.8,0,1007.4,0,1,0,0.93,,,0,0,,,1200,,,32.7,0,32.6,30.2,27.8,25.3
108,서울,2010-06-24 19:00,26.8,0,,,3,0,270,0,54,0,19,16.7,998.3,0,1007.9,0,0.4,0,0.44,,,,,,,,,,28.7,0,30.6,29.3,27.8,25.6
108,서울,2010-06-24 20:00,25.5,0,,,3.3,0,290,0,54,0,17.6,15.5,998.7,0,1008.4,0,0,0,0.08,,,,,,,,,,25.9,0,28.6,28.3,27.6,25.8
108,서울,2010-06-24 21:00,24.6,0,,,2.5,0,290,0,54,0,16.6,14.6,999.3,0,1009,0,,9,,,,0,0,,,1200,0,,24.1,0,27,27.3,27.2,25.8
108,서울,2010-06-24 22:00,24,0,,,1.4,0,290,0,60,0,17.8,15.7,999.6,0,1009.3,0,,9,,,,,,,,,,,22.8,0,25.7,26.5,26.8,25.8
108,서울,2010-06-24 23:00,23.5,0,,,0.6,0,50,0,64,0,18.4,16.2,999.7,0,1009.4,0,,9,,,,,,,,,,,22,0,24.8,25.8,26.3,25.7
108,서울,2010-06-25 0:00,23.3,0,,,0.3,0,0,0,66,0,18.8,16.5,999.6,0,1009.3,0,,9,,,,0,0,,,1200,,,21.3,0,24.1,25.1,25.9,25.6
108,서울,2010-06-25 1:00,22.7,0,,,2,0,290,0,66,0,18.2,16,999.7,0,1009.5,0,,9,,,,,,,,,,,20.8,0,23.5,24.7,25.6,25.4
108,서울,2010-06-25 2:00,21.9,0,,,2.1,0,290,0,70,0,18.3,16.1,999.8,0,1009.6,0,,9,,,,,,,,,,,20.4,0,23.1,24.3,25.2,25.2
108,서울,2010-06-25 3:00,21.2,0,,,0.9,0,290,0,73,0,18.3,16.1,999.7,0,1009.6,0,,9,,,,0,0,,,1200,0,,19.7,0,22.6,23.9,24.8,25
108,서울,2010-06-25 4:00,20.9,0,,,0.4,0,0,0,75,0,18.4,16.2,999.8,0,1009.7,0,,9,,,,0,0,,,1200,,,19.3,0,22.1,23.6,24.6,24.9
108,서울,2010-06-25 5:00,20.6,0,,,1,0,50,0,75,0,18.2,16,1000.2,0,1010.1,0,,9,,,,0,0,,,1000,,,19,0,21.8,23.2,24.3,24.7
108,서울,2010-06-25 6:00,20.5,0,,,1.1,0,50,0,76,0,18.3,16.1,1000.2,0,1010.1,0,0,0,0.05,,,2,0,Ci,,900,,19,19.3,0,21.5,22.9,24,24.5
108,서울,2010-06-25 7:00,21.7,0,,,1.5,0,50,0,72,0,18.6,16.4,1000.2,0,1010,0,0.1,0,0.38,,,6,0,Ci,,700,,19,21.1,0,21.8,22.8,23.8,24.4
108,서울,2010-06-25 8:00,23.2,0,,,2.1,0,70,0,66,0,18.6,16.4,1000.2,0,1009.9,0,0.3,0,0.81,,,6,0,Ci,,800,,4019,24.7,0,22.6,23,23.7,24.3
108,서울,2010-06-25 9:00,24.6,0,,,1.8,0,90,0,61,0,18.8,16.5,1000.3,0,1010,0,0.4,0,1.25,,,7,0,Ci,,800,0,40,27,0,24,23.5,23.7,24.2
108,서울,2010-06-25 10:00,26.7,0,,,2.5,0,70,0,51,0,17.8,15.7,1000,0,1009.7,0,1,0,2.15,,,7,0,Ci,,800,,40,30,0,25.7,24.2,23.9,24.1
108,서울,2010-06-25 11:00,27.5,0,,,2.7,0,70,0,48,0,17.6,15.5,999.6,0,1009.2,0,0.6,0,1.91,,,6,0,Ci,,900,,40,33.7,0,27.6,24.9,24.2,24.1
108,서울,2010-06-25 12:00,29.4,0,,,2.5,0,70,0,42,0,17.2,15.1,999.5,0,1009,0,0.9,0,2.74,,,6,0,Ci,,1000,,40,41.6,0,30.5,25.8,24.6,24.1
108,서울,2010-06-25 13:00,31,0,,,2.4,0,70,0,35,0,15.7,13.7,999,0,1008.5,0,1,0,3.03,,,6,0,Ci,,1200,,,47.3,0,33.3,27.8,25.4,24.3
108,서울,2010-06-25 14:00,31.5,0,,,2.4,0,70,0,33,0,15.3,13.3,998.3,0,1007.8,0,1,0,2.92,,,3,0,Ci,,1300,,,48.8,0,35.5,29.7,26.5,24.5
108,서울,2010-06-25 15:00,31.9,0,,,2.6,0,90,0,31,0,14.6,12.6,998,0,1007.5,0,1,0,2.83,,,3,0,Ci,,1500,0,,47.6,0,37.2,31.3,27.4,24.8
108,서울,2010-06-25 16:00,32,0,,,2,0,160,0,31,0,14.7,12.7,997.5,0,1007,0,1,0,2.46,,,1,1,Sc,10,1500,0,,46.1,0,37.8,32.2,28.2,25.2
108,서울,2010-06-25 17:00,31.6,0,,,2.7,0,160,0,33,0,15.3,13.3,997.2,0,1006.7,0,0.9,0,1.64,,,2,2,Sc,10,1300,,,39.8,0,37,32.5,28.7,25.7
108,서울,2010-06-25 18:00,31.1,0,,,2,0,160,0,39,0,17.6,15.5,997.1,0,1006.6,0,0.6,0,0.96,,,3,2,CuCi,9,1300,,,35.2,0,35.2,32,29,26.1
108,서울,2010-06-25 19:00,30.5,0,,,2,0,140,0,40,0,17.4,15.3,997.4,0,1006.9,0,0.1,0,0.39,,,,,,,,,,31.8,0,32.8,31,29,26.4
108,서울,2010-06-25 20:00,29.7,0,,,2.9,0,160,0,36,0,15,13,997.5,0,1007,0,0,0,0.08,,,,,,,,,,28.8,0,30.8,30,28.8,26.6
108,서울,2010-06-25 21:00,28.7,0,,,2.4,0,140,0,39,0,15.3,13.3,997.9,0,1007.5,0,,9,,,,6,4,AcCi,43,1200,0,,27.1,0,29.2,29,28.5,26.7
108,서울,2010-06-25 22:00,27.9,0,,,3.2,0,140,0,41,0,15.4,13.4,998.6,0,1008.2,0,,9,,,,,,,,,,,26.8,0,28.2,28.3,28.1,26.7
108,서울,2010-06-25 23:00,26.9,0,,,1.5,0,140,0,39,0,13.7,11.7,998.7,0,1008.3,0,,9,,,,,,,,,,,25.1,0,27.3,27.7,27.7,26.7
108,서울,2010-06-26 0:00,26.3,0,,,1.8,0,110,0,40,0,13.7,11.6,998.3,0,1008,0,,9,,,,10,5,ScAs,10,1400,,,24.8,0,26.5,27.1,27.4,26.6
108,서울,2010-06-26 1:00,26.1,0,,,1.8,0,70,0,42,0,14.1,12.1,997.6,0,1007.3,0,,9,,,,,,,,,,,24.5,0,26.1,26.6,27,26.4
108,서울,2010-06-26 2:00,25.6,0,,,1,0,50,0,45,0,14.7,12.7,997.1,0,1006.8,0,,9,,,,,,,,,,,24.3,0,25.7,26.3,26.7,26.3
108,서울,2010-06-26 3:00,25.1,0,,,2.2,0,70,0,46,0,14.6,12.6,996.6,0,1006.3,0,,9,,,,10,6,ScAs,10,1400,0,,23.7,0,25.3,26,26.4,26.1
108,서울,2010-06-26 4:00,25,0,,,2.2,0,70,0,47,0,14.8,12.8,996.7,0,1006.4,0,,9,,,,10,6,ScAs,10,1400,,,23.4,0,24.9,25.6,26.2,26
108,서울,2010-06-26 5:00,24.4,0,,,2.1,0,70,0,50,0,15.2,13.2,996.6,0,1006.2,0,,9,,,,10,6,ScAs,10,1500,,,23.3,0,24.7,25.4,25.9,25.9
108,서울,2010-06-26 6:00,24.7,0,,,2.3,0,70,0,49,0,15.2,13.2,996.9,0,1006.5,0,0,0,0.02,,,10,6,ScAs,10,1600,,,23.6,0,24.6,25.1,25.7,25.7
108,서울,2010-06-26 7:00,24.6,0,,,3.1,0,70,0,47,0,14.5,12.5,996.6,0,1006.2,0,0,0,0.14,,,10,6,ScAs,10,1600,,,24.6,0,24.7,25,25.5,25.6
108,서울,2010-06-26 8:00,24.5,0,,,2.8,0,70,0,49,0,15,13,997.4,0,1007,0,0,0,0.2,,,10,6,ScAs,10,1500,,,24.9,0,24.9,25,25.4,25.4
108,서울,2010-06-26 9:00,24.7,0,,,2.8,0,70,0,51,0,15.8,13.8,997.4,0,1007,0,0,0,0.35,,,10,6,ScAs,10,1700,0,,26.4,0,25.1,25,25.3,25.3
108,서울,2010-06-26 10:00,25.4,0,,,3,0,90,0,51,0,16.5,14.5,997.2,0,1006.9,0,0,0,0.97,,,10,5,ScAs,12,1500,,,30.9,0,26.2,25.3,25.3,25.2
108,서울,2010-06-26 11:00,25.3,0,,,4.1,0,70,0,54,0,17.4,15.3,997.2,0,1006.9,0,0,0,1.08,,,10,7,ScAs,10,1400,,,30.9,0,27.4,25.9,25.4,25.1
108,서울,2010-06-26 12:00,25.3,0,,,3.5,0,70,0,56,0,17.9,15.8,996.9,0,1006.6,0,0,0,0.73,,,10,6,ScAs,10,1400,,,30.4,0,27.6,26.3,25.6,25.1
108,서울,2010-06-26 13:00,25.2,0,,,1.9,0,90,0,60,0,19.1,16.8,996.9,0,1006.6,0,0,0,0.76,,,10,8,ScAs,10,1600,,,29.2,0,27.9,26.5,25.7,25.1
108,서울,2010-06-26 14:00,25,0,0,0,2.8,0,70,0,62,0,19.6,17.2,996.5,0,1006.2,0,0,0,0.4,,,10,7,ScNs,10,1600,,1,28.7,0,27.2,26.4,25.9,25.1
108,서울,2010-06-26 15:00,26,0,0,0,4.5,0,70,0,59,0,19.7,17.3,995.4,0,1005,0,0,0,1.09,,,8,4,ScAc,10,1600,0,1,33.5,0,27.8,26.5,25.9,25.2
108,서울,2010-06-26 16:00,26.9,0,,9,3.3,0,70,0,58,0,20.5,17.9,995.4,0,1005,0,0.2,0,1.71,,,9,5,ScAc,10,1800,,,36.4,0,30,27.3,26,25.2
108,서울,2010-06-26 17:00,26.5,0,,9,2.8,0,90,0,60,0,20.6,18,995.3,0,1004.9,0,0,0,0.81,,,10,7,ScAs,10,2000,,,31.4,0,29.9,27.9,26.3,25.3
108,서울,2010-06-26 18:00,26.2,0,,9,3.3,0,70,0,62,0,21,18.3,995,0,1004.6,0,0,0,0.34,,,9,6,ScAc,12,2200,,,29.4,0,28.7,27.7,26.6,25.4
108,서울,2010-06-26 19:00,25.9,0,,9,3.1,0,90,0,64,0,21.3,18.5,995.1,0,1004.7,0,0,0,0.29,,,,,,,,,,27.9,0,28,27.3,26.6,25.5
108,서울,2010-06-26 20:00,25.5,0,,9,3.5,0,70,0,63,0,20.5,17.9,994.9,0,1004.6,0,0,0,0.11,,,,,,,,,,26.4,0,27.3,26.9,26.5,25.6
108,서울,2010-06-26 21:00,25.3,0,,9,3.8,0,70,0,63,0,20.2,17.7,995,0,1004.7,0,,9,,,,9,6,ScAc,10,2500,0,,25.6,0,26.5,26.5,26.4,25.6
108,서울,2010-06-26 22:00,22.6,0,2,0,2.6,0,70,0,90,0,24.6,20.8,996,0,1005.7,0,,9,,,,10,8,StNs,7,300,,1901,23.8,0,25.9,26.2,26.2,25.7
108,서울,2010-06-26 23:00,21.8,0,1,0,2.6,0,70,0,93,0,24.3,20.6,996,0,1005.8,0,,9,,,,10,8,StNs,7,700,,1901,23.5,0,24.9,25.7,26,25.6
108,서울,2010-06-27 0:00,21.4,0,0.5,0,2.9,0,70,0,93,0,23.7,20.2,995.6,0,1005.4,0,,9,,,,10,8,StNs,7,800,,1901,23,0,24.4,25.2,25.7,25.5
108,서울,2010-06-27 1:00,21.4,0,0,0,3.3,0,70,0,91,0,23.1,19.8,995.5,0,1005.3,0,,9,,,,10,8,ScAs,8,2000,,1901,22.6,0,24,24.9,25.4,25.3
108,서울,2010-06-27 2:00,21.5,0,,9,2.1,0,90,0,91,0,23.2,19.9,995,0,1004.8,0,,9,,,,,,,,,,,22.6,0,23.8,24.6,25.1,25.2
108,서울,2010-06-27 3:00,21.5,0,0,0,2.5,0,70,0,91,0,23.2,19.9,995,0,1004.8,0,,9,,,,10,8,StAs,6,800,1,1,22.5,0,23.7,24.4,24.9,25
108,서울,2010-06-27 4:00,21.1,0,1,0,2.1,0,70,0,94,0,23.4,20,995,0,1004.8,0,,9,,,,10,8,StNs,6,600,,1901,22.5,0,23.6,24.3,24.8,24.9
108,서울,2010-06-27 5:00,21.2,0,1,0,0.9,0,50,0,95,0,23.8,20.3,995.1,0,1004.9,0,,9,,,,10,8,StNs,6,300,,1901,22.5,0,23.5,24.2,24.7,24.9
108,서울,2010-06-27 6:00,21.3,0,4,0,1.2,0,70,0,95,0,24,20.4,995.4,0,1005.2,0,0,0,0,,,10,8,StNs,5,150,,1901,22.6,0,23.3,24.1,24.6,24.8
108,서울,2010-06-27 7:00,21.4,0,1,0,0.7,0,50,0,95,0,24.1,20.5,995.6,0,1005.4,0,0,0,0.02,,,10,8,StNs,5,300,,1901,22.8,0,23.4,23.9,24.4,24.7
108,서울,2010-06-27 8:00,21.7,0,1,0,1.8,0,200,0,95,0,24.6,20.8,996,0,1005.8,0,0,0,0.06,,,10,8,StNs,7,300,,1901,23.2,0,23.5,23.9,24.3,24.6
108,서울,2010-06-27 9:00,21.7,0,1,0,2.5,0,250,0,94,0,24.3,20.6,996,0,1005.8,0,0,0,0.12,,,10,8,StNs,7,200,1,1901,23.2,0,23.6,23.9,24.2,24.5
108,서울,2010-06-27 10:00,21.7,0,0.5,0,1.8,0,250,0,94,0,24.3,20.6,995.9,0,1005.7,0,0,0,0.18,,,10,7,ScAs,8,800,,1901,23.7,0,23.6,23.9,24.1,24.4
108,서울,2010-06-27 11:00,21.8,0,0,0,3.5,0,250,0,90,0,23.4,20,996.2,0,1006,0,0,0,0.3,,,10,7,ScAs,8,900,,1901,23.7,0,23.8,23.9,24.1,24.4
108,서울,2010-06-27 12:00,22.1,0,0,0,3.5,0,250,0,90,0,23.8,20.3,996.5,0,1006.3,0,0,0,0.45,,,10,7,ScAs,8,500,,190201,24.6,0,24.1,24,24.1,24.3
108,서울,2010-06-27 13:00,22.1,0,0,0,3.4,0,230,0,89,0,23.5,20.1,996.6,0,1006.4,0,0,0,0.43,,,10,7,ScAs,8,600,,1902,25,0,24.3,24.1,24.2,24.3
108,서울,2010-06-27 14:00,21.7,0,,9,4.8,0,250,0,86,0,22.2,19.2,996.7,0,1006.5,0,0,0,0.67,,,10,6,ScAs,8,800,,19,24.6,0,24.6,24.2,24.2,24.3
108,서울,2010-06-27 15:00,22,0,,9,4.3,0,250,0,85,0,22.4,19.3,996.9,0,1006.7,0,0,0,0.39,,,10,6,ScAs,8,800,1,19,24.5,0,24.3,24.2,24.2,24.2
108,서울,2010-06-27 16:00,22.9,0,,9,2.7,0,250,0,77,0,21.4,18.6,997.2,0,1006.9,0,0,0,0.59,,,9,6,ScAc,8,1200,,19,25.1,0,24.5,24.3,24.3,24.2
108,서울,2010-06-27 17:00,23.2,0,,9,3.8,0,250,0,74,0,21,18.3,997.1,0,1006.8,0,0,0,0.81,,,7,7,Sc,8,1200,,,25.9,0,24.9,24.4,24.3,24.2
108,서울,2010-06-27 18:00,23.1,0,,9,3.8,0,250,0,72,0,20.2,17.7,997.2,0,1006.9,0,0,0,0.57,,,7,7,Sc,8,1000,,,24.2,0,24.9,24.6,24.4,24.2
108,서울,2010-06-27 19:00,22.8,0,,9,3.5,0,250,0,72,0,19.9,17.4,997.5,0,1007.2,0,0,0,0.24,,,,,,,,,,23.2,0,24.4,24.4,24.4,24.3
108,서울,2010-06-27 20:00,22.2,0,,9,2.8,0,250,0,73,0,19.5,17.1,997.7,0,1007.5,0,0,0,0.06,,,,,,,,,,21.6,0,23.6,24.1,24.3,24.3
108,서울,2010-06-27 21:00,21.7,0,,9,2.7,0,270,0,76,0,19.6,17.2,998,0,1007.8,0,,9,,,,1,0,Ci,,800,1,19,20.7,0,22.9,23.8,24.2,24.3
108,서울,2010-06-27 22:00,21.2,0,,9,1.8,0,250,0,77,0,19.2,16.9,998.5,0,1008.3,0,,9,,,,,,,,,,19,20.2,0,22.4,23.4,24,24.2
108,서울,2010-06-27 23:00,21,0,,9,1.8,0,290,0,78,0,19.4,17,998.4,0,1008.2,0,,9,,,,,,,,,,19,19.8,0,21.9,23.1,23.8,24.1
108,서울,2010-06-28 0:00,21,0,,9,1.8,0,270,0,81,0,20.1,17.6,998.9,0,1008.8,0,,9,,,,8,8,Sc,12,500,,19,20.4,0,21.8,22.8,23.6,24
108,서울,2010-06-28 1:00,21,0,,,2.5,0,270,0,84,0,20.8,18.1,999,0,1008.9,0,,9,,,,,,,,,,19,20.8,0,21.9,22.7,23.4,23.9
108,서울,2010-06-28 2:00,20.7,0,,,1.4,0,250,0,84,0,20.4,17.8,998.7,0,1008.6,0,,9,,,,,,,,,,19,20.4,0,21.9,22.7,23.3,23.8
108,서울,2010-06-28 3:00,20.7,0,,,1.8,0,250,0,83,0,20.2,17.7,998.3,0,1008.2,0,,9,,,,8,8,Sc,10,250,1,19,20.7,0,21.9,22.6,23.2,23.7
108,서울,2010-06-28 4:00,20.4,0,,,1,0,290,0,85,0,20.2,17.7,998.4,0,1008.3,0,,9,,,,5,5,Sc,10,250,,19,19.9,0,21.7,22.5,23.1,23.6
108,서울,2010-06-28 5:00,20.3,0,,,0.3,0,0,0,86,0,20.4,17.8,998.5,0,1008.4,0,,9,,,,3,3,Sc,10,300,,19,19.7,0,21.5,22.4,23,23.5
108,서울,2010-06-28 6:00,19.8,0,,,0.8,0,70,0,90,0,20.8,18.1,998.7,0,1008.6,0,0,0,0.03,,,0,0,,,300,,19,19.4,0,21.1,22.2,22.9,23.4
108,서울,2010-06-28 7:00,20.4,0,,,1.2,0,70,0,84,0,20,17.5,998.6,0,1008.5,0,0,0,0.38,,,3,3,Sc,10,250,,19,21.1,0,21.3,22.1,22.8,23.4
108,서울,2010-06-28 8:00,21.9,0,,,2.4,0,70,0,77,0,20.1,17.6,997.8,0,1007.6,0,0.7,0,0.92,,,4,4,Sc,10,400,,19,23,0,22,22.3,22.7,23.3
108,서울,2010-06-28 9:00,23.8,0,,,1.3,0,110,0,69,0,20.2,17.7,997.5,0,1007.2,0,0.6,0,1.44,,,4,0,Ci,,500,1,4019,24.7,0,22.8,22.6,22.8,23.2
108,서울,2010-06-28 10:00,25.9,0,,,1.4,0,50,0,61,0,20.2,17.7,997.6,0,1007.3,0,1,0,2.3,,,7,5,ScCi,10,700,,40,27.6,0,23.9,23.1,22.9,23.2
108,서울,2010-06-28 11:00,27,0,,,1.3,0,70,0,60,0,21.3,18.5,997.2,0,1006.8,0,0.8,0,2.4,,,7,4,ScCi,10,700,,40,30.5,0,26.3,23.8,23.2,23.2
108,서울,2010-06-28 12:00,27.5,0,,,0.9,0,70,0,56,0,20.5,17.9,996.7,0,1006.3,0,0.3,0,2.11,,,7,4,ScCi,10,700,,40,35.5,0,27.6,24.7,23.7,23.3
108,서울,2010-06-28 13:00,28.2,0,,,2.1,0,360,0,53,0,20.2,17.7,996.4,0,1006,0,0.9,0,3.03,,,7,4,ScCi,10,700,,40,38.4,0,30.6,26.2,24.3,23.5
108,서울,2010-06-28 14:00,29.2,0,,,2.1,0,320,0,48,0,19.4,17,995.7,0,1005.2,0,1,0,3.13,,,3,3,Sc,10,900,,40,39.6,0,32.5,27.9,25,23.7
108,서울,2010-06-28 15:00,29.5,0,,,3.3,0,340,0,45,0,18.5,16.3,995.6,0,1005.1,0,1,0,2.77,,,4,2,ScCi,10,900,1,40,38.1,0,33.6,29.2,26.1,24
108,서울,2010-06-28 16:00,28.8,0,,,3.5,0,320,0,53,0,20.9,18.2,995.6,0,1005.1,0,0.9,0,2.22,,,3,3,Sc,10,900,,40,36.4,0,33.1,29.7,26.7,24.4
108,서울,2010-06-28 17:00,28.6,0,,,3.5,0,320,0,56,0,21.8,18.9,995.4,0,1004.9,0,0.9,0,1.64,,,2,2,Sc,10,900,,40,33.7,0,32.3,29.8,27.2,24.7
